,File_name,Model,Mean Absolute Error,reg_coeff,intercept,hidden_first,hidden_second,R2,R2_lat,r2_long,mean_lat,mean_long
31,all_tiger_Chital.csv,Multi Layer Perceptron,2.344944724282195,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,25.0,-5.015810659747544e-05,,,,
32,all_tiger_Chital.csv,Multi Layer Perceptron,2.3650148196810985,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,26.0,-0.005043072571758733,,,,
33,all_tiger_Chital.csv,Multi Layer Perceptron,2.344914852706125,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,27.0,-3.598347920374945e-05,,,,
34,all_tiger_Chital.csv,Multi Layer Perceptron,2.35703560483645,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,28.0,-0.0030578593000727405,,,,
35,all_tiger_Chital.csv,Multi Layer Perceptron,2.3680044504813687,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,29.0,-0.00578637154580075,,,,
36,all_tiger_Chital.csv,Multi Layer Perceptron,2302.005881971738,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],2.0,1.0,-774.3130085266315,,,,
37,all_tiger_Chital.csv,Multi Layer Perceptron,357.0252342552713,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],2.0,2.0,-179.6908091351615,,,,
38,all_tiger_Chital.csv,Multi Layer Perceptron,987.5748870649257,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],2.0,3.0,-335.1659621965952,,,,
39,all_tiger_Chital.csv,Multi Layer Perceptron,2036.1597437749779,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],2.0,4.0,-992.1188933978335,,,,
40,all_tiger_Chital.csv,Multi Layer Perceptron,198.09810882911273,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],2.0,5.0,-49.15888724283448,,,,
41,all_tiger_Chital.csv,Multi Layer Perceptron,16.409547311421004,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],2.0,6.0,-5.176514757920218,,,,
42,all_tiger_Chital.csv,Multi Layer Perceptron,2.026023476865368,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],2.0,7.0,0.010627345486315498,,,,
43,all_tiger_Chital.csv,Multi Layer Perceptron,266.2829297670449,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],2.0,8.0,-65.92526849948091,,,,
